,angry_Anger,enraged_Anger,irate_Anger,furious_Anger,mad_Anger,outraged_Anger,livid_Anger,infuriate_Anger,wrathful_Anger,disgusted_Disgust,sick_Disgust,nauseated_Disgust,repelled_Disgust,repulsed_Disgust,revolted_Disgust,displeased_Disgust,afraid_Fear,scared_Fear,frightened _Fear,terrified_Fear,fearful_Fear,alarmed_Fear,worried_Fear,spooked_Fear,happy_Joy,delighted_Joy,pleased_Joy,glad_Joy,satisfied_Joy,joyful_Joy,cheerful_Joy,smiling_Joy,thrilled_Joy,unhappy_Sadness,heartbroken_Sadness,depressed_Sadness,miserable_Sadness,melancholy_Sadness,sorrowful_Sadness,gloomy_Sadness,depressing_Sadness,surprised_Surprise,dumfounded_Surprise,amazed_Surprise,astonished_Surprise,astounded_Surprise,wondering_Surprise,awed_Surprise,flabbergasted_Surprise,stunned_Surprise
jedge,0.8567276000976562,0.8746858239173889,0.8632656335830688,0.8464436531066895,0.8742948770523071,0.856665849685669,0.865554690361023,0.8687222003936768,0.8341573476791382,0.8521064519882202,0.8844738006591797,0.8658921718597412,0.8533035516738892,0.8683682680130005,0.863547146320343,0.830384373664856,0.8409982919692993,0.8514814376831055,0.841715931892395,0.8249129056930542,0.8333988189697266,0.854560375213623,0.8363856077194214,0.8513337969779968,0.8673440217971802,0.8530522584915161,0.8577672243118286,0.850085973739624,0.859954833984375,0.8583709001541138,0.8413267731666565,0.8001790046691895,0.851574718952179,0.8489869236946106,0.8560246229171753,0.869048535823822,0.8236982822418213,0.8014664649963379,0.8381624221801758,0.7826141119003296,0.8328908085823059,0.8191447257995605,0.8511307239532471,0.8666597604751587,0.8617238402366638,0.8652178049087524,0.8303050994873047,0.8806878328323364,0.8720029592514038,0.8457092046737671
juy,0.8455095887184143,0.84211266040802,0.8723773956298828,0.8524405360221863,0.8571398258209229,0.8505108952522278,0.8797717690467834,0.8623551726341248,0.8341843485832214,0.859860897064209,0.8907819986343384,0.8887248039245605,0.8536734580993652,0.8832361698150635,0.8599426746368408,0.8275223970413208,0.8323735594749451,0.8566263914108276,0.845263659954071,0.825955867767334,0.8430321216583252,0.8741559982299805,0.8327690362930298,0.8462340831756592,0.8756496906280518,0.8593171834945679,0.8661904335021973,0.8482033014297485,0.8621814250946045,0.8719165325164795,0.8334799408912659,0.7906589508056641,0.8569454550743103,0.8543411493301392,0.8598145246505737,0.8672954440116882,0.8120335936546326,0.8232907652854919,0.8496248126029968,0.8015100955963135,0.8446093797683716,0.817855954170227,0.8508797883987427,0.8652858734130859,0.870956540107727,0.874426007270813,0.8207807540893555,0.9007823467254639,0.8858581781387329,0.8440573215484619
karse,0.8747426271438599,0.880306601524353,0.9136566519737244,0.8908363580703735,0.8803484439849854,0.8814663887023926,0.8984392881393433,0.9053997993469238,0.8772217035293579,0.8816472887992859,0.9119334816932678,0.9068669080734253,0.8850938081741333,0.899699330329895,0.8847594261169434,0.8503702282905579,0.8772313594818115,0.8911337852478027,0.8727855682373047,0.8630225658416748,0.8753190636634827,0.9011520743370056,0.8708616495132446,0.8669586181640625,0.9024114012718201,0.8925290703773499,0.892587423324585,0.8804035186767578,0.8871264457702637,0.8662242889404297,0.8648786544799805,0.8181556463241577,0.8887993693351746,0.8719288110733032,0.8894965648651123,0.8944910764694214,0.8581432700157166,0.8337422609329224,0.8860310316085815,0.8057994842529297,0.8656259775161743,0.853291392326355,0.8713876008987427,0.8988204598426819,0.9049758911132812,0.9089244604110718,0.8483799695968628,0.927272379398346,0.9128578305244446,0.8783860206604004
kass,0.7857694625854492,0.7736402153968811,0.8014606237411499,0.7980617880821228,0.7928716540336609,0.7792766094207764,0.7971525192260742,0.7930195331573486,0.7745220065116882,0.7793019413948059,0.8119058609008789,0.7980950474739075,0.7861741781234741,0.7933638095855713,0.7834745645523071,0.7608374953269958,0.7811986207962036,0.7934861183166504,0.7700705528259277,0.7680537700653076,0.7814268469810486,0.8043786287307739,0.7745649218559265,0.7682464122772217,0.7988165616989136,0.7879259586334229,0.7926011085510254,0.7984836101531982,0.7874813675880432,0.7678130269050598,0.7738035917282104,0.7275490164756775,0.7972425222396851,0.7724483013153076,0.7874915599822998,0.7906720638275146,0.7616868019104004,0.7505111694335938,0.7821193933486938,0.7248435020446777,0.7664059400558472,0.7579820156097412,0.7826114296913147,0.7964363694190979,0.802726149559021,0.8066374063491821,0.7584092617034912,0.8232259154319763,0.8089940547943115,0.7820050120353699
kease,0.8441866636276245,0.8588144183158875,0.9016878604888916,0.8645403981208801,0.8693501949310303,0.8688764572143555,0.8899909257888794,0.8994331955909729,0.8416121602058411,0.865220308303833,0.902672290802002,0.900389552116394,0.881844162940979,0.894219160079956,0.8784410357475281,0.8412679433822632,0.8552440404891968,0.877129316329956,0.8611136674880981,0.8526751399040222,0.8655753135681152,0.8892462849617004,0.8479303121566772,0.854601263999939,0.8805524110794067,0.8795812129974365,0.8835673928260803,0.8708398342132568,0.8736441135406494,0.856908917427063,0.8542160391807556,0.8082481622695923,0.8792722225189209,0.8525809645652771,0.877490758895874,0.8816606998443604,0.8412308692932129,0.8259822130203247,0.8564071655273438,0.8039162158966064,0.8609946966171265,0.8229831457138062,0.8658261299133301,0.8816294074058533,0.8872226476669312,0.894784152507782,0.839909553527832,0.917097806930542,0.9034093618392944,0.8565483689308167
keff,0.7936511039733887,0.7981411814689636,0.8300285339355469,0.8072607517242432,0.8017095327377319,0.8149521350860596,0.8231240510940552,0.8166472911834717,0.8083425164222717,0.8051921129226685,0.8344755172729492,0.8288403153419495,0.8266535997390747,0.8272037506103516,0.8302755355834961,0.7845849990844727,0.8003561496734619,0.8147119283676147,0.8069478869438171,0.7953029870986938,0.820327877998352,0.8304184675216675,0.8001573085784912,0.7962708473205566,0.8237603306770325,0.8141903877258301,0.8166138529777527,0.822624683380127,0.8103466033935547,0.8117939829826355,0.7936774492263794,0.7370033264160156,0.8204468488693237,0.8004295825958252,0.8111384510993958,0.8124913573265076,0.7523863315582275,0.7638599872589111,0.8058323860168457,0.7396489977836609,0.7841935157775879,0.7777799963951111,0.8190840482711792,0.8218467831611633,0.8222506642341614,0.832567036151886,0.780158281326294,0.8521753549575806,0.8375171422958374,0.8074243068695068
kelse,0.8621504306793213,0.8652106523513794,0.8985303640365601,0.8737393021583557,0.8812459707260132,0.8797383308410645,0.8958829045295715,0.8955729007720947,0.8444032669067383,0.8792337775230408,0.9081301093101501,0.9052613377571106,0.8847200870513916,0.9004596471786499,0.8866642713546753,0.8519817590713501,0.8563300967216492,0.8866347074508667,0.8751542568206787,0.8583066463470459,0.8674622774124146,0.9000028967857361,0.862221360206604,0.8679627776145935,0.8932309150695801,0.8877459764480591,0.8914732933044434,0.8800443410873413,0.8866559863090515,0.8649643659591675,0.8642486333847046,0.82475346326828,0.8923569917678833,0.8558722734451294,0.8862725496292114,0.8896902799606323,0.85166335105896,0.847100019454956,0.8697344660758972,0.812800407409668,0.8636327981948853,0.8458147048950195,0.87263023853302,0.8892810940742493,0.8979304432868958,0.9007174968719482,0.850953221321106,0.9210866689682007,0.9087232947349548,0.8732764720916748
kneathe,0.833778977394104,0.8522957563400269,0.8870981931686401,0.8408311605453491,0.8432239294052124,0.8567072749137878,0.8633100986480713,0.8992640972137451,0.8693775534629822,0.8479773998260498,0.8730181455612183,0.8856635093688965,0.8661576509475708,0.8708164095878601,0.8635358810424805,0.8252805471420288,0.8422072529792786,0.8585715293884277,0.8476211428642273,0.8372650146484375,0.858603298664093,0.8675649166107178,0.8301078081130981,0.8371392488479614,0.8594659566879272,0.8613999485969543,0.8640222549438477,0.8379629850387573,0.8497826457023621,0.8396945595741272,0.8459900617599487,0.7848371863365173,0.8548880219459534,0.8403974771499634,0.8545908331871033,0.8494953513145447,0.849867045879364,0.8229848146438599,0.8518251180648804,0.7730627059936523,0.8298859596252441,0.8121240139007568,0.8523877859115601,0.8664300441741943,0.8826580047607422,0.8794002532958984,0.8203951120376587,0.8940842747688293,0.8869353532791138,0.8434996604919434
knen,0.8810073733329773,0.8829116821289062,0.9076684713363647,0.8794057369232178,0.888464093208313,0.8831421732902527,0.9075336456298828,0.8995178937911987,0.874093770980835,0.8855997323989868,0.9209096431732178,0.9156255722045898,0.8943892121315002,0.9105534553527832,0.896024227142334,0.8527098894119263,0.868571937084198,0.8937246799468994,0.8792206048965454,0.8596984148025513,0.8797633647918701,0.9025273323059082,0.8645769953727722,0.8828843832015991,0.9039928317070007,0.8927866220474243,0.9009921550750732,0.8802907466888428,0.8924281597137451,0.8650191426277161,0.8669146299362183,0.8239865899085999,0.8863276243209839,0.8780604600906372,0.8921491503715515,0.8968679904937744,0.8525830507278442,0.8495522737503052,0.8769712448120117,0.8182260990142822,0.8729383945465088,0.8501075506210327,0.8788836598396301,0.8974088430404663,0.899125337600708,0.9030256271362305,0.8520491123199463,0.9299643039703369,0.9162338376045227,0.8755181431770325
knirl,0.8697202801704407,0.8738771677017212,0.8909536004066467,0.8690528273582458,0.9287971258163452,0.881959855556488,0.9016232490539551,0.8799914121627808,0.8745102882385254,0.8875771760940552,0.9050902128219604,0.8997833728790283,0.8739030361175537,0.9038269519805908,0.8982385396957397,0.845787763595581,0.8680151104927063,0.890358567237854,0.874598503112793,0.8529432415962219,0.8675677180290222,0.8942583799362183,0.8726080656051636,0.8901584148406982,0.892142117023468,0.8861300349235535,0.8938130736351013,0.874295711517334,0.8868826031684875,0.8701607584953308,0.8656607270240784,0.8443280458450317,0.8873868584632874,0.8693917393684387,0.8878072500228882,0.8943331241607666,0.8578266501426697,0.8421767950057983,0.8694326877593994,0.8114879131317139,0.874340295791626,0.8607141375541687,0.8720966577529907,0.8904874920845032,0.8874984979629517,0.894328236579895,0.8470082879066467,0.9107761383056641,0.9048869609832764,0.8714644908905029
knoice,0.8750185966491699,0.8804263472557068,0.9125893115997314,0.8870121240615845,0.8849143385887146,0.8906095027923584,0.9121214151382446,0.9089316725730896,0.8669466972351074,0.893132746219635,0.9240126609802246,0.9181132316589355,0.889940619468689,0.914211630821228,0.8971324563026428,0.8622903823852539,0.8688129186630249,0.8969465494155884,0.8823306560516357,0.8636082410812378,0.8713610172271729,0.9078525304794312,0.876652717590332,0.881369948387146,0.9045965671539307,0.9034802913665771,0.9089482426643372,0.8895279765129089,0.9020277261734009,0.8800844550132751,0.8634898662567139,0.8247253894805908,0.8983004093170166,0.8790611028671265,0.8940458297729492,0.902801513671875,0.8552879095077515,0.8607786893844604,0.8822647929191589,0.8211097717285156,0.8754894733428955,0.8502826690673828,0.8856899738311768,0.9062398672103882,0.9097057580947876,0.9085292816162109,0.8607401847839355,0.9298833608627319,0.9172979593276978,0.8802125453948975
knunk,0.8629654049873352,0.8626673221588135,0.8669888973236084,0.8663424849510193,0.9221153259277344,0.867695689201355,0.88184654712677,0.8649259209632874,0.8468430638313293,0.8727375864982605,0.8953779935836792,0.8822367191314697,0.8542490601539612,0.8843010067939758,0.8891161680221558,0.8407875299453735,0.8507794141769409,0.8740713596343994,0.8562930226325989,0.8366464376449585,0.8572559356689453,0.87784743309021,0.8579482436180115,0.8945226669311523,0.8778434991836548,0.8654826283454895,0.8785781860351562,0.8471157550811768,0.8758300542831421,0.8505892753601074,0.8516650199890137,0.8386056423187256,0.8699054718017578,0.8604003190994263,0.8713674545288086,0.8794667720794678,0.8441140651702881,0.8334182500839233,0.8447932004928589,0.8136687874794006,0.8586279153823853,0.8489401340484619,0.8722798824310303,0.8722971677780151,0.867667555809021,0.8773332238197327,0.8390394449234009,0.8895170092582703,0.8888129591941833,0.8585760593414307
kooch,0.8613936305046082,0.8628405332565308,0.8978902101516724,0.8738416433334351,0.8731765747070312,0.8788679838180542,0.9040608406066895,0.8772903680801392,0.8710362911224365,0.883885383605957,0.9123136401176453,0.9062299728393555,0.8809032440185547,0.8992739915847778,0.8901702165603638,0.848749041557312,0.8570252656936646,0.8856964111328125,0.8760097026824951,0.855406641960144,0.8741612434387207,0.8979315757751465,0.8595070242881775,0.8812580108642578,0.8852332830429077,0.8860100507736206,0.893221378326416,0.8680561780929565,0.8822982311248779,0.8722710609436035,0.8553287386894226,0.8077974319458008,0.8914716839790344,0.8631885647773743,0.8881641626358032,0.895054817199707,0.8482764363288879,0.8511890172958374,0.8787735104560852,0.8233954906463623,0.8713347911834717,0.8308545351028442,0.8783774971961975,0.8868446350097656,0.8880711197853088,0.8941949605941772,0.8380721807479858,0.9210259914398193,0.9120718240737915,0.8682353496551514
kuzz,0.8827610015869141,0.8792610168457031,0.904987096786499,0.8994295001029968,0.9113647937774658,0.8937853574752808,0.9160573482513428,0.8948948383331299,0.8705552816390991,0.899338960647583,0.9335553646087646,0.9145675897598267,0.8856735229492188,0.9142100811004639,0.9023197889328003,0.8622289896011353,0.876833438873291,0.9044158458709717,0.8814715147018433,0.8681759834289551,0.8751200437545776,0.9082663059234619,0.8774057626724243,0.8878521919250488,0.9086669087409973,0.9017137885093689,0.9068487882614136,0.8929194808006287,0.9054360389709473,0.8774144649505615,0.8649022579193115,0.8340513110160828,0.9014530181884766,0.8834208250045776,0.9044704437255859,0.9090865254402161,0.8650503158569336,0.8484756946563721,0.8795684576034546,0.8345339298248291,0.8878289461135864,0.860656201839447,0.8930500149726868,0.9134587049484253,0.9066451787948608,0.9093416333198547,0.8586921095848083,0.9332364797592163,0.9258441925048828,0.8856778144836426
losh,0.8681292533874512,0.8703092336654663,0.9047479629516602,0.8887518644332886,0.8856300115585327,0.8953107595443726,0.9218484163284302,0.9044439196586609,0.8769682049751282,0.9022026062011719,0.9257979393005371,0.9198851585388184,0.8861072063446045,0.9199316501617432,0.9041428565979004,0.8571903705596924,0.8731561899185181,0.8979349136352539,0.8858779668807983,0.8699238300323486,0.8836910724639893,0.9075132608413696,0.8726499676704407,0.8794140815734863,0.9038257598876953,0.9029713869094849,0.9066780805587769,0.8860838413238525,0.9004362225532532,0.8881021738052368,0.8687247037887573,0.823528528213501,0.8990827798843384,0.8810604810714722,0.909015417098999,0.9115592241287231,0.8747986555099487,0.8531824350357056,0.8868840932846069,0.8274060487747192,0.8885816335678101,0.8444758653640747,0.8887373208999634,0.9003236293792725,0.9114392995834351,0.9156398773193359,0.8540247082710266,0.9358077049255371,0.9243409633636475,0.8826714754104614
lurge,0.8764441013336182,0.889792799949646,0.9182615280151367,0.8939501643180847,0.8760164976119995,0.9019109010696411,0.9211778044700623,0.9158294796943665,0.8855882883071899,0.8974295854568481,0.9156455993652344,0.9231148958206177,0.8914732933044434,0.917868971824646,0.8964722156524658,0.8540602922439575,0.8804107904434204,0.9037091135978699,0.89276123046875,0.8811832070350647,0.8845474720001221,0.9123071432113647,0.8777379989624023,0.8857994079589844,0.8904377818107605,0.9007333517074585,0.9033945202827454,0.8779736161231995,0.891662061214447,0.8755549192428589,0.8600670099258423,0.8200098872184753,0.9025528430938721,0.8996222019195557,0.8985702991485596,0.9055894613265991,0.8759881854057312,0.8387026786804199,0.9001808762550354,0.8303602933883667,0.879933774471283,0.8525789976119995,0.8987268209457397,0.897102952003479,0.9082318544387817,0.9151697158813477,0.8522119522094727,0.9321058988571167,0.9239153861999512,0.8930884599685669
marve,0.8651843667030334,0.8719946146011353,0.9031273126602173,0.8834708333015442,0.8761630654335022,0.8735097646713257,0.8944742679595947,0.8921818733215332,0.8684468865394592,0.8708301782608032,0.899258017539978,0.8976792097091675,0.8735560178756714,0.8892935514450073,0.8884469866752625,0.8361186981201172,0.867931604385376,0.8791706562042236,0.8617425560951233,0.8533185720443726,0.8684297800064087,0.8928881883621216,0.857213020324707,0.8579936027526855,0.8872462511062622,0.8792194128036499,0.8829258680343628,0.8755468130111694,0.8735398054122925,0.8664501905441284,0.8504502773284912,0.8121018409729004,0.8756051063537598,0.8563728332519531,0.8805037140846252,0.8809568285942078,0.8558045625686646,0.8335491418838501,0.8821496963500977,0.8053663969039917,0.8563129901885986,0.8403182029724121,0.8588171601295471,0.8860437870025635,0.8870052099227905,0.8909348249435425,0.8290047645568848,0.9161058664321899,0.9006800651550293,0.8687775135040283
mauge,0.879216730594635,0.8830981254577637,0.892248809337616,0.8814641237258911,0.8956241607666016,0.8864587545394897,0.8892863988876343,0.889994740486145,0.8636562824249268,0.8775022029876709,0.89745032787323,0.9019076824188232,0.8715381622314453,0.8957198262214661,0.8805514574050903,0.8443675637245178,0.8616453409194946,0.8858981132507324,0.8717777729034424,0.8521780967712402,0.8627279996871948,0.8909561634063721,0.8586959838867188,0.8728489875793457,0.8901614546775818,0.8777165412902832,0.8842626810073853,0.8718719482421875,0.8780638575553894,0.8557207584381104,0.8439050316810608,0.8177014589309692,0.8695607781410217,0.8753949403762817,0.8741190433502197,0.884434700012207,0.8530234098434448,0.833935022354126,0.8646689653396606,0.8121635913848877,0.8584545850753784,0.849736750125885,0.8811573386192322,0.8909397125244141,0.8851809501647949,0.8907256722450256,0.8392212390899658,0.9081739187240601,0.8976895213127136,0.8697166442871094
maut,0.8857151865959167,0.8915688395500183,0.9205561876296997,0.899454653263092,0.9117787480354309,0.9072701930999756,0.9333562254905701,0.909148633480072,0.8898801207542419,0.9133719205856323,0.945060133934021,0.9421454668045044,0.9021404981613159,0.9339004158973694,0.9085909128189087,0.8666408061981201,0.8798996210098267,0.9121649265289307,0.8974209427833557,0.8788121938705444,0.8915711641311646,0.9253641366958618,0.8805278539657593,0.8920568823814392,0.9208413362503052,0.9182981252670288,0.9218660593032837,0.9002609252929688,0.9149143099784851,0.8913426995277405,0.8768365383148193,0.8285503387451172,0.9078240394592285,0.8869909048080444,0.9118643999099731,0.917553186416626,0.8588590025901794,0.8552708625793457,0.894085168838501,0.8346127271652222,0.8946021795272827,0.8651527166366577,0.8929023742675781,0.9233371019363403,0.9234575033187866,0.9260480999946594,0.8606436848640442,0.9527199864387512,0.9417451024055481,0.8976971507072449
nibe,0.80007004737854,0.8025439381599426,0.8258084058761597,0.7916783094406128,0.8046246767044067,0.7924202084541321,0.806652843952179,0.8043649196624756,0.7952059507369995,0.798447847366333,0.8181288242340088,0.8152045607566833,0.8034795522689819,0.8115965723991394,0.8025937080383301,0.7756319642066956,0.7969642877578735,0.8017677068710327,0.7913340330123901,0.7706359028816223,0.7851592302322388,0.8097360730171204,0.7852574586868286,0.7983638048171997,0.8161830902099609,0.7965024709701538,0.8026219606399536,0.7885051965713501,0.798776388168335,0.7887247800827026,0.781342625617981,0.7613461017608643,0.7911794185638428,0.788795530796051,0.7960090041160583,0.8059059381484985,0.7997338771820068,0.7668205499649048,0.7935676574707031,0.744611382484436,0.7805910110473633,0.7724645137786865,0.7835872173309326,0.7968437075614929,0.8044507503509521,0.8092021942138672,0.7678337097167969,0.8278704285621643,0.8208281993865967,0.785811185836792
pheague,0.7985273599624634,0.8069030046463013,0.8297350406646729,0.8064230680465698,0.8013028502464294,0.8152170181274414,0.8083361387252808,0.829945981502533,0.8065783381462097,0.7964445948600769,0.8253799080848694,0.8187434673309326,0.8140400052070618,0.8156497478485107,0.813530683517456,0.778802752494812,0.7915269136428833,0.8051741123199463,0.7989516258239746,0.7773690223693848,0.8099472522735596,0.8165087699890137,0.7940572500228882,0.7917121648788452,0.8186661005020142,0.8152133226394653,0.8160432577133179,0.7970231771469116,0.8035314083099365,0.800600528717041,0.7953149676322937,0.7586967945098877,0.798770546913147,0.7833435535430908,0.8058273792266846,0.8000360131263733,0.7863074541091919,0.788066029548645,0.7997677326202393,0.7340100407600403,0.7789269685745239,0.768112063407898,0.8033568859100342,0.8147649168968201,0.819432258605957,0.8212463855743408,0.7785996198654175,0.8426499366760254,0.8344959020614624,0.7930166721343994
phebb,0.888450026512146,0.8875150680541992,0.9150046706199646,0.8951706290245056,0.9142271280288696,0.8980764746665955,0.9184820652008057,0.9030932188034058,0.8823233246803284,0.9006205201148987,0.9307719469070435,0.9189262390136719,0.8998549580574036,0.9202632904052734,0.9095341563224792,0.8585909605026245,0.8836797475814819,0.9085993766784668,0.89235919713974,0.8792814016342163,0.8836797475814819,0.9159539937973022,0.8860690593719482,0.8967785835266113,0.9204745292663574,0.9117052555084229,0.9182939529418945,0.8902772665023804,0.9046827554702759,0.8755303025245667,0.8846585750579834,0.8475903272628784,0.9039849042892456,0.881990373134613,0.908782958984375,0.912702739238739,0.8789224624633789,0.856177806854248,0.8799681067466736,0.8283386826515198,0.8873854279518127,0.8658872246742249,0.8838523030281067,0.9076086282730103,0.9101769924163818,0.9129035472869873,0.8631817102432251,0.9385851621627808,0.935866117477417,0.8901571035385132
phimb,0.8564940690994263,0.8597023487091064,0.872599720954895,0.8640811443328857,0.8784778714179993,0.8563679456710815,0.8749417662620544,0.8641260862350464,0.8522629737854004,0.8555076122283936,0.8909871578216553,0.8740780353546143,0.8468707799911499,0.8739849328994751,0.8664685487747192,0.8270105123519897,0.8573668003082275,0.8686074018478394,0.8502163887023926,0.8361464738845825,0.8449604511260986,0.8785896301269531,0.8454570174217224,0.857015073299408,0.8801052570343018,0.869323194026947,0.8683508634567261,0.8597467541694641,0.85713791847229,0.8410539627075195,0.8470048904418945,0.8142504096031189,0.861241340637207,0.8495733737945557,0.8634409308433533,0.8632190823554993,0.8479376435279846,0.826859176158905,0.8358950614929199,0.8041009306907654,0.8381118774414062,0.8291738629341125,0.8577514290809631,0.8707798719406128,0.8727508783340454,0.8704444169998169,0.8236768245697021,0.8914493322372437,0.8847305774688721,0.8537250757217407
phlam,0.862012505531311,0.8643871545791626,0.8951867818832397,0.8749735355377197,0.8829855918884277,0.8773605823516846,0.903723955154419,0.8882214426994324,0.8689305782318115,0.8829279541969299,0.9152247905731201,0.909473180770874,0.8782936930656433,0.9050142765045166,0.8827037215232849,0.8475021719932556,0.8669991493225098,0.8854357004165649,0.8735203146934509,0.8513591289520264,0.8726270198822021,0.9033858776092529,0.8595700860023499,0.8659314513206482,0.8980147838592529,0.8967883586883545,0.899845540523529,0.8940374255180359,0.8837195634841919,0.8727287650108337,0.8594009876251221,0.8163752555847168,0.8871434926986694,0.8631045818328857,0.884084165096283,0.8909564018249512,0.8482171297073364,0.8443448543548584,0.8632388710975647,0.823077380657196,0.8697183132171631,0.8361371755599976,0.8675733804702759,0.8955907821655273,0.9007062911987305,0.9004757404327393,0.8442850112915039,0.9242123365402222,0.9146655797958374,0.8726500272750854
phlelm,0.8856052756309509,0.890715479850769,0.9204179644584656,0.9002268314361572,0.9079163670539856,0.9110335111618042,0.9384850263595581,0.913669228553772,0.8842196464538574,0.9155459403991699,0.941798210144043,0.9424692392349243,0.9043958783149719,0.9378187656402588,0.9104660749435425,0.8728223443031311,0.8855695128440857,0.9172779321670532,0.9073325395584106,0.8858842849731445,0.8888051509857178,0.9366500973701477,0.8843954801559448,0.893642783164978,0.927505612373352,0.9326753616333008,0.9357060790061951,0.9115115404129028,0.9194543361663818,0.8935037851333618,0.8848078846931458,0.8443248271942139,0.9222614765167236,0.888088583946228,0.9195225238800049,0.9186625480651855,0.8819890022277832,0.8656240701675415,0.8920761346817017,0.833611011505127,0.8986645936965942,0.8639234304428101,0.8932148218154907,0.9242132902145386,0.9285482168197632,0.9291123747825623,0.8626132011413574,0.954856812953949,0.9483914971351624,0.9039256572723389
phlerm,0.8487586975097656,0.8508571982383728,0.8693975806236267,0.8536539077758789,0.8847532868385315,0.8593131303787231,0.8729371428489685,0.8585058450698853,0.8415334820747375,0.8585700392723083,0.8904066681861877,0.875670313835144,0.8611235618591309,0.877010703086853,0.8716369867324829,0.8242168426513672,0.8482348918914795,0.8704237937927246,0.8569304943084717,0.8408247232437134,0.8434800505638123,0.8811111450195312,0.8497852683067322,0.8598480224609375,0.8822667598724365,0.8752216100692749,0.8775148391723633,0.857964038848877,0.8648279905319214,0.8487525582313538,0.8628154397010803,0.8236256241798401,0.8748364448547363,0.8487094640731812,0.8672068119049072,0.8670274615287781,0.8504559993743896,0.8391268253326416,0.8432532548904419,0.7958605885505676,0.8456166982650757,0.8387431502342224,0.858622670173645,0.8722094297409058,0.8757151365280151,0.874519407749176,0.8252967000007629,0.8931869268417358,0.8906018733978271,0.8568720817565918
